address,group,roi,total_spent,total_sold,leftover_value,trade_count,yes_shares_bought,yes_shares_sold,yes_spent,yes_sold,yes_leftover_value,no_shares_bought,no_shares_sold,no_spent,no_sold,no_leftover_value
0xa8a21b49f82ac4bad416643e6a163dd13c315b23,B,-0.034579735360847144,31.479998,30.3912,0.000228,2,45.360228,45.36,31.479998,30.3912,0.000228,0.0,0.0,0.0,0.0,0.0
0xa8af4c7923857533b687df9bf02115156e3a325e,A,0.001382973700999099,590.651145,591.468,0.0,23,30.0,30.0,3.0,2.7,0.0,726.521052,726.52,587.651145,588.768,0.0
0xa933a22668d80bbd595c80ede146d500988b0dc2,B,-0.0010030313402757012,225.65596,225.42962,0.0,12,226.34,226.34,225.65596,225.42962,0.0,0.0,0.0,0.0,0.0,0.0
0xa98249c319c035b72092163c557969ed3493ceff,B,-1.0,2.12,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,212.0,0.0,2.12,0.0,0.0
0xa9d3ab9fa0315172da005d56d2cb6b6682126580,A,-0.026737967914438502,8.415,8.19,0.0,2,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.415,8.19,0.0
0xa9f9c0ca31912bee7ecd8aa25bfad07adcd6b3de,A,0.008324360602850963,5915.923078,5933.526905,31.64245,1000,3344.720518,3313.078068,1004.386509,988.001268,31.64245,90482.540184,90484.702396,4911.536569,4945.525637,0.0
0xaa4ceafa2163dd9b59fd96ffff346235e1a292c7,B,0.45466585885378696,113.999998,165.83103,0.000875,3,178.890875,178.89,99.999999,165.83103,0.000875,179.487178,0.0,13.999998999999999,0.0,0.0
0xaa81cfede9ff21704c9b6a9e26fcf3b84a1a6981,A,0.0,92.64,92.64,0.0,2,0.0,0.0,0.0,0.0,0.0,96.0,96.0,92.64,92.64,0.0
0xab11f902b8f4843b1b1b9fc80cd8ec64be453bf5,A,-0.034299034299034296,0.999999,0.9657,0.0,2,0.0,0.0,0.0,0.0,0.0,1.11111,1.11,0.999999,0.9657,0.0
0xab188016a5c595c258d366ed8fe8f0a293fb51f5,B,-0.0010008238483594646,22.579398,22.5548,0.002,2,22.602,22.6,22.579398,22.5548,0.002,0.0,0.0,0.0,0.0,0.0
0xab3bd10068f7b13249de8959793631c1868ea825,A,-0.0013691866827999597,5072.559562,3155.24278,1910.371501,23,5099.961501,3189.59,5065.559567,3149.90227,1910.371501,147.35436,64.01,6.999995,5.34051,0.0
0xab8c6d0a9c2c93c857374da81284839a14e08aba,A,2.8461633846535386,0.249999,0.0,0.961537,1,0.961537,0.0,0.249999,0.0,0.961537,0.0,0.0,0.0,0.0,0.0
0xac4502d32af912ac03deaece6b294d3c4f8e20c5,B,0.021456020585751648,2738.039832,0.0,2796.787271,6,2796.787271,0.0,2738.039832,0.0,2796.787271,0.0,0.0,0.0,0.0,0.0
0xacc7c860abfdd4adfbe387211df06678cc206938,A,0.0,1015.372,1015.372,0.0,24,0.0,0.0,0.0,0.0,0.0,1052.0,1052.0,1015.372,1015.372,0.0
0xad02cd63b07831e18318af1f857e1bc5dc2351b6,A,0.0,278.112,278.112,0.0,6,0.0,0.0,0.0,0.0,0.0,288.0,288.0,278.112,278.112,0.0
0xada0b67ed632a88d95811d75ece4672c2c870300,B,-0.02300943601806605,1.339972,1.30394,0.0052,5,1.0152,1.01,0.999972,1.00394,0.0052,20.0,20.0,0.34,0.3,0.0
0xadd024562a83c1b39953f492f46626599e919cb1,A,-0.005426075268817204,89.28,88.79556,0.0,4,0.0,0.0,0.0,0.0,0.0,93.0,93.0,89.28,88.79556,0.0
0xaddd8d60a7025c34bef8320f0e042c79a4817182,A,-1.0,0.999998,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.138951,0.0,0.999998,0.0,0.0
0xaeb2adf43031ac24a755e9cf76bb3baa5844c2be,B,-0.0020100502512562816,24.875,24.825,0.0,2,25.0,25.0,24.875,24.825,0.0,0.0,0.0,0.0,0.0,0.0
0xafa9c80ebd9c846ed6d2cd2d4adffc98f2a7dd46,B,-0.972972972972973,4.44,0.12,0.0,2,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.44,0.12,0.0
0xb126f164c3355a55f36e2fc9365947ac4eaa8cf0,A,0.00020716801325875285,366.852,366.928,0.0,10,0.0,0.0,0.0,0.0,0.0,380.0,380.0,366.852,366.928,0.0
0xb12f1fff08d99ee72c58a20a7c94b7784806baa5,B,-1.0,19.499999,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,433.333332,0.0,19.499999,0.0,0.0
0xb1c2687e233e747f37e30f6f0cb615f6e86042ed,B,-1.0,1.999999,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4.444443,0.0,1.999999,0.0,0.0
0xb1c4f6499dd5e0149639af9379ea79c11acc0344,B,-0.0030144452166782692,4.999925,4.97952,0.005333,2,5.045333,5.04,4.999925,4.97952,0.005333,0.0,0.0,0.0,0.0,0.0
0xb236dcdbb0386929573851da101eb310315b1d5d,B,-0.9929134340278756,518.00689,3.67089,0.0,8,0.0,0.0,0.0,0.0,0.0,3670.89,3670.89,518.00689,3.67089,0.0
0xb2934313d3ab754f9207380e8b84502b30b3cb90,A,0.3333333333333333,2.898,3.864,0.0,4,69.0,69.0,2.898,3.864,0.0,0.0,0.0,0.0,0.0,0.0
0xb2d45409134a1b5eb9996bd6a4e02ea79a0d22a4,B,-0.974508921877343,13.338,0.34,0.0,3,0.0,0.0,0.0,0.0,0.0,34.0,34.0,13.338,0.34,0.0
0xb3472a1ff7ebc53e2ecda6680a9ed50f1516accd,A,-1.0,14.999998,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,15.527949,0.0,14.999998,0.0,0.0
0xb36d0ee6b7ff6b4d86e4f92cf686d73273aa8bfb,B,-0.9671238087141157,459.66821,15.11214,0.0,4,0.0,0.0,0.0,0.0,0.0,2518.69,2518.69,459.66821,15.11214,0.0
0xb3ec907f1e2ca15db35c004fe1e0f262f0aaf87f,A,-1.0,0.119998,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.130433,0.0,0.119998,0.0,0.0
0xb44196edf99826cf10d4ad9da8b162bc283ec874,B,0.011122345803842264,148.35,0.0,150.0,1,150.0,0.0,148.35,0.0,150.0,0.0,0.0,0.0,0.0,0.0
0xb476a3f52e6599bfb973611aee10c84ae7fa31a3,B,-0.9624739581937275,268.799999,10.087,0.0,4,0.0,0.0,0.0,0.0,0.0,27752.941175,1441.0,268.799999,10.087,0.0
0xb476ededfdfe23138c2926ddb568929cb072113c,B,-0.0020161290322580645,11.86432,11.8404,0.0,2,11.96,11.96,11.86432,11.8404,0.0,0.0,0.0,0.0,0.0,0.0
0xb6462ef1bf962d3cdabd2cd65b9469848d6abc66,A,-1.0,0.029987999999999997,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.032176,0.0,0.029987999999999997,0.0,0.0
0xb7020616cefafae89719dcf69a0985232087e291,B,-0.17714864113795176,4672.271301,3844.584789,0.0,64,1281.33,1281.33,1039.71954,1026.22164,0.0,7944.57652,7944.570206,3632.551761,2818.3631490000002,0.0
0xb86f5fe7476f46ba20431d81fa2c13cb0fb2208b,A,7.333333333333333,3.0,0.0,25.0,1,25.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0xba0116fab5c6661ece01ec4cef4b028ddb671eba,B,0.001539441554305128,188.38,188.67,0.0,3,190.0,190.0,188.38,188.67,0.0,0.0,0.0,0.0,0.0,0.0
0xba2cb3168709dc3880243586448d6d67afc2bf17,B,0.02459016390923137,39039.996746,0.0,39999.996665,3,39999.996665,0.0,39039.996746,0.0,39999.996665,0.0,0.0,0.0,0.0,0.0
0xba968e0a89d3e1ecca6dabc349703cec565ec9c9,B,0.0,9.99996,9.99996,0.0,2,10.02,10.02,9.99996,9.99996,0.0,0.0,0.0,0.0,0.0,0.0
0xbb81b873482e71a5bf273716e8386143799f0685,B,-1.0,98.93999900000001,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4480.086955,0.0,98.93999900000001,0.0,0.0
0xbbbcb6bf6afe534391a2d72069420dc536b2e74e,A,0.04850863422292,31.85,33.395,0.0,4,0.0,0.0,0.0,0.0,0.0,35.0,35.0,31.85,33.395,0.0
0xbc434b8c1ca0f918c20f2e43e55460d9f464f682,A,-0.00029167274318214965,1234.26,1233.9,0.0,28,0.0,0.0,0.0,0.0,0.0,1278.0,1278.0,1234.26,1233.9,0.0
0xbd1117058bc69ba594bccc3981f19d2dc29744e1,B,-0.31443647047490614,311.43,213.50504999999998,0.0,5,0.0,0.0,0.0,0.0,0.0,39023.912777,26000.0,311.43,213.50504999999998,0.0
0xbdd06a4a02e74745ad58b6ad5dc95442bcec4aa7,A,0.0,1019.616,1019.616,0.0,22,0.0,0.0,0.0,0.0,0.0,1056.0,1056.0,1019.616,1019.616,0.0
0xbdf67fa6c5269ab6aa57f127ebb4970a87a4c4ab,A,0.00014795088030773783,513.684,513.76,0.0,14,0.0,0.0,0.0,0.0,0.0,532.0,532.0,513.684,513.76,0.0
0xbea78797be5e3842799cde22917c5b2d623bbc30,B,0.0026066706162034205,25.359936,25.4235,0.002541,5,25.502541,25.5,25.359936,25.4235,0.002541,0.0,0.0,0.0,0.0,0.0
0xbed0b731b8c297c6e3128b82ba08df6a585077c7,A,3.207161125319693,3.91,16.45,0.0,3,170.0,170.0,3.91,16.45,0.0,0.0,0.0,0.0,0.0,0.0
0xbf5f6b7a81c232d9f4e138939532b3565f6da048,B,-1.0,216.639997,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2398.249404,0.0,216.639997,0.0,0.0
0xbf78282f15166f376b9f6471689a7f0c92ebc8c4,A,0.4494819420535432,1590.30569,2305.11938,0.0,18,5064.08,5064.08,1590.30569,2305.11938,0.0,0.0,0.0,0.0,0.0,0.0
0xbfbb9bdd654cb928a1b7b36e994bd53512a4dc2b,B,-0.2773259518779665,1149.11395,830.43483,0.0,50,673.81,673.81,415.4956,469.88619,0.0,12570.06,11565.06,733.61835,360.54864,0.0
0xc163a2eeeff2dce269d26300b911a4829fd6ce49,A,-0.005291005291005291,80.325,79.9,0.0,2,0.0,0.0,0.0,0.0,0.0,85.0,85.0,80.325,79.9,0.0
0xc1ad7ef4aaa5b160ed3cb83f5518df6eb22f4716,A,-0.0015405821778967,12.333,12.314,0.0,4,0.0,0.0,0.0,0.0,0.0,13.0,13.0,12.333,12.314,0.0
0xc220fe7483a622e71923ebe1091ee5302bfb7485,B,2.3333353333353335,0.999999,0.0,3.333332,1,3.333332,0.0,0.999999,0.0,3.333332,0.0,0.0,0.0,0.0,0.0
0xc288a080d9fd922a1d7a43cc164442b784f3edb1,B,0.0027548209366391185,1089.0,992.0,100.0,5,1100.0,1000.0,1089.0,992.0,100.0,0.0,0.0,0.0,0.0,0.0
0xc3de5d251eabb1333129184711ad692f2607e227,B,0.00755641197768996,25.946706,26.14277,0.0,6,0.0,0.0,0.0,0.0,0.0,53.037922,53.03,25.946706,26.14277,0.0
0xc3eb6b6ddad95e4256805211934dc064fc7872ab,B,-0.001002004008016032,4.99998,4.99497,0.0,2,5.01,5.01,4.99998,4.99497,0.0,0.0,0.0,0.0,0.0,0.0
0xc41a905068e33ac1f82032008d5cd54aa56c0967,A,-1.0,0.299995,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.357137,0.0,0.299995,0.0,0.0
0xc44061067ac27a82fc4e96e40a8f6a90df42abb8,A,0.0,649.056,649.056,0.0,14,0.0,0.0,0.0,0.0,0.0,672.0,672.0,649.056,649.056,0.0
0xc440c68eeef8c4e0782ba26e77def7596ccd2e0e,A,-1.0,63.7,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,70.0,0.0,63.7,0.0,0.0
0xc462fb03bfd6412cb0f8f0384c3aafbf91f85e7a,A,0.06649103940349099,617.178666,658.211878,0.003639,14,4957.87,4957.866361,501.167,539.985098,0.003639,123.416665,123.41,116.01166599999999,118.22678,0.0
0xc4b8a7d646d583555f1b8cdb2f4fba328765b3f7,B,0.012145751369463323,1.699936,0.0,1.720583,1,1.720583,0.0,1.699936,0.0,1.720583,0.0,0.0,0.0,0.0,0.0
0xc545458feecd61e528f26d357f396a1cf742dc80,B,-1.0,29.55,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1970.0,0.0,29.55,0.0,0.0
0xc54f5fb9fdf703d0b6ef5e6dd1896183f947dce8,B,0.03237276366713224,2136.604391,2172.77218,33.0,128,3445.56,3412.56,1601.57196,1679.89542,33.0,1911.99263,1911.99,535.032431,492.87676,0.0
0xc55dfb329ef9c3b675861584f4fb27f071650e39,B,-0.0010015458959612247,439.6803,439.23994,0.0,22,440.36,440.36,439.6803,439.23994,0.0,0.0,0.0,0.0,0.0,0.0
0xc5e2f4966a4a47c87b094eec96607685326125f7,A,0.1916418918918919,74.0,88.1815,0.0,2,0.0,0.0,0.0,0.0,0.0,100.0,100.0,74.0,88.1815,0.0
0xc6587b11a2209e46dfe3928b31c5514a8e33b784,A,0.004504640227453011,2595730.309768,2681.5420000000004,2604741.598941,288,2604741.598941,0.0,2586646.363193,0.0,2604741.598941,21476.310914,3111.43,9083.946575,2681.5420000000004,0.0
0xc7ba6db371cd5adcc4a7230c1775fd9162e61c1d,A,0.045054945054945054,16.0251,16.74711,0.0,2,0.0,0.0,0.0,0.0,0.0,17.61,17.61,16.0251,16.74711,0.0
0xc8275013f43be74fa7839a687aa06b43072fbd83,B,-0.001002004008016032,46.79622,46.74933,0.0,2,46.89,46.89,46.79622,46.74933,0.0,0.0,0.0,0.0,0.0,0.0
0xc8d080ad1f85f42fdd4bf270f4f7eb122bd933ba,A,-0.011430410898993751,29.989998,29.6472,0.0,2,0.0,0.0,0.0,0.0,0.0,33.696627,33.69,29.989998,29.6472,0.0
0xcb1007092b55e8f8499131f2a9d94d3e0a52c547,B,-0.0010113059667051563,9.999941,9.9879,0.001928,2,10.141928,10.14,9.999941,9.9879,0.001928,0.0,0.0,0.0,0.0,0.0
0xcbda8a19d1f0d68f1b336be0a36c3d2a75c7494f,A,0.0,92.736,92.736,0.0,2,0.0,0.0,0.0,0.0,0.0,96.0,96.0,92.736,92.736,0.0
0xcbf10ed5888382a9c3f0248eeb616ae588ad8fab,A,-1.0,19.999998,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1439.429189,0.0,19.999998,0.0,0.0
0xcc5c4247b2af04e522047f3b045037dc8a4bb96f,B,-1.0,0.1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.0,0.0
0xcc792a28d90f3c5d8fe91e48a184913a65031c2a,A,-0.46786683019648256,3914.429895,2082.997988,0.0,19,0.0,0.0,0.0,0.0,0.0,4925.261264,2999.993656,3914.429895,2082.997988,0.0
0xcdbf4e39ac36181ae88bb2f6042ee8c178fd556f,A,-0.01176083043462909,0.509998,0.504,0.0,2,0.0,0.0,0.0,0.0,0.0,0.566665,0.56,0.509998,0.504,0.0
0xcdbfdac42aeac5837d105e255c1131e7bf751926,B,0.6683667470092349,258.499744,431.272377,0.0,37,0.0,0.0,0.0,0.0,0.0,44699.253428,44699.247776,258.499744,431.272377,0.0
0xcdd604f3c0ee2efcc78f2d26b352f0b3fa6b39b0,B,-0.056405238222945436,237.909996,224.48498,0.005646,9,217.875646,217.87,100.009999,105.68278,0.005646,224.767459,224.76,137.89999699999998,118.8022,0.0
0xce2689709ff8d1150255e2c4e78046a74144a3ee,B,-1.0,56.889998,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,6097.070472,0.0,56.889998,0.0,0.0
0xce39324ff8ce565f58bb523f7700a3828c3e9136,A,-0.0010351966873706005,10.626,10.615,0.0,4,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10.626,10.615,0.0
0xcee1c5b45f926ccbcf12ce95a89109709051820c,A,6.692523084102803,0.029998999999999998,0.0,0.230768,1,0.230768,0.0,0.029998999999999998,0.0,0.230768,0.0,0.0,0.0,0.0,0.0
0xcf015afd93d661fdde782d59e1bf8c87e80173e8,A,14.585445558544556,9.999998999999999,155.847299,0.007141,7,142.857141,142.85,4.999998999999999,141.9929,0.007141,833.333332,833.326469,5.0,13.854399,0.0
0xcf7c3d0c796b2aaaccfd613236431a0ec7cdf2cb,A,10.448626512841063,1426.638711,16333.045728000001,0.008043,69,31476.364936,31476.356893,1426.638711,16333.045728000001,0.008043,0.0,0.0,0.0,0.0,0.0
0xd01e28d22138ad10a2f3d714997943abac1f7a32,A,6.692523084102803,0.029998999999999998,0.0,0.230768,1,0.230768,0.0,0.029998999999999998,0.0,0.230768,0.0,0.0,0.0,0.0,0.0
0xd106dcc00ac7428e83801c20b4583f2a545727b7,B,-0.9772209567198178,10.097,0.23,0.0,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,10.097,0.23,0.0
0xd2d3d179e865fa25a5b4e95a1ba25415a112074d,B,0.036269457842677974,21.999998,0.0,22.797926,1,22.797926,0.0,21.999998,0.0,22.797926,0.0,0.0,0.0,0.0,0.0
0xd2ee0fe57b47a4cc97113444a3fc004eec81f4a2,B,0.0010070493454179255,19.88979,19.90982,0.0,2,20.03,20.03,19.88979,19.90982,0.0,0.0,0.0,0.0,0.0,0.0
0xd335c535edf3227cb87e8eededc5d05f065ef0de,B,-0.5234657039711191,110.8,52.8,0.0,3,300.0,300.0,110.8,52.8,0.0,0.0,0.0,0.0,0.0,0.0
0xd33a70c3320c602e153713a0be741c97f0963172,A,-0.04704761232485081,0.16999799999999998,0.162,0.0,2,0.0,0.0,0.0,0.0,0.0,0.188887,0.18,0.16999799999999998,0.162,0.0
0xd33d51927e8deae60d2a50b7766c269e45a83ab6,B,-0.001006036217303823,1024.8637,1023.83265,0.0,2,1031.05,1031.05,1024.8637,1023.83265,0.0,0.0,0.0,0.0,0.0,0.0
0xd36999d7a5f26dab13b74d27217ad55c9ab326dd,B,-0.001001001001001001,66.18375,66.1175,0.0,2,66.25,66.25,66.18375,66.1175,0.0,0.0,0.0,0.0,0.0,0.0
0xd383022f8c343f439364388e560175dc53717776,B,-0.19343336674151415,5.789999,4.67002,0.0,2,0.0,0.0,0.0,0.0,0.0,22.672217,22.67,5.789999,4.67002,0.0
0xd399a10051798db01bbfb205c82b0abdbca8730b,A,-0.0003123736119925162,1216.492,1216.112,0.0,30,0.0,0.0,0.0,0.0,0.0,1260.0,1260.0,1216.492,1216.112,0.0
0xd3c4938b7cd8ce0fac6e7e7f479dc146cea39298,B,-0.6738765491911493,145.573708,47.475,0.0,18,0.0,0.0,0.0,0.0,0.0,342.958974,125.0,145.573708,47.475,0.0
0xd3ecedcfea21a4dec1e89537d649956e302f7631,B,-1.0,1.785,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.785,0.0,0.0
0xd4ad23e23c900291403e2c7e97e085f8c3468ac8,A,0.006514107883817427,4.82,4.851398,0.0,3,0.0,0.0,0.0,0.0,0.0,5.0,4.991151,4.82,4.851398,0.0
0xd4be9d4daa8296fc89782d2a4e951e569b706a03,B,-1.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,625.0,0.0,5.0,0.0,0.0
0xd4efa60019d1939710853b833111ea628c3aaf79,A,-0.014279145512022225,83.512,82.31952,0.0,4,0.0,0.0,0.0,0.0,0.0,88.0,88.0,83.512,82.31952,0.0
0xd5a2bc1b3d88d70b240383aa4ae640bac40fac70,A,0.0,556.32,556.32,0.0,12,0.0,0.0,0.0,0.0,0.0,576.0,576.0,556.32,556.32,0.0
0xd5bee975ccf1b69f22ca4af76de77215dcfa4cf5,A,0.0,92.736,92.736,0.0,2,0.0,0.0,0.0,0.0,0.0,96.0,96.0,92.736,92.736,0.0
0xd5f6127dbc909cb3554862fc67342a2ed4c8b4aa,B,-0.0016168312783296417,228.6695,228.29978,0.0,10,229.46,229.46,228.6695,228.29978,0.0,0.0,0.0,0.0,0.0,0.0
0xd7087132383e331fcee646ebc9637885281080fe,B,-1.0,2.4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,825.0,0.0,2.4,0.0,0.0
0xd70aaecc60cba68cc5d317ec1ce03030c36b050d,B,-1.0,20.200214,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,2700.578793,0.0,20.200214,0.0,0.0
0xd82863923b926b3fa2270a8045d0760900534edb,A,0.0,6.762,6.762,0.0,3,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.762,6.762,0.0
0xd8461e330294a06581cdb6ac8bc3ab35a2ed3c12,B,0.08530412434462081,149.77645099999998,162.553,0.0,12,0.0,0.0,0.0,0.0,0.0,16255.306375,16255.3,149.77645099999998,162.553,0.0
0xd8535163c007a83045d7554c8c560f746c3afb3a,B,-1.0,516.454119,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,17064.874284,0.0,516.454119,0.0,0.0
0xd9327f2bcc9ef68714538e5922404263e9f80e47,B,-1.0,0.01,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.01,0.0,0.0
0xda40b796ec4753250d103d0b505dd2f1c36df5ac,B,0.008064516129032258,2.999932,0.0,3.024125,1,3.024125,0.0,2.999932,0.0,3.024125,0.0,0.0,0.0,0.0,0.0
0xda452728d8e00cce23debd1bdae846c5fede1a30,A,0.0,1239.904,1239.904,0.0,28,0.0,0.0,0.0,0.0,0.0,1284.0,1284.0,1239.904,1239.904,0.0
0xdad622faa505cc4f692e5440fc0993ceec6e2010,A,-1.0,1.399998,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.5384600000000002,0.0,1.399998,0.0,0.0
0xdafdc81949d54ddf847e43fbd49261bbb162e5d3,B,-1.0,54.679999,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,3113.333329,0.0,54.679999,0.0,0.0
0xdb49f9a80ada356d2779f15548a2a3aa2a0e995d,B,0.010101102020220383,9.999998,0.0,10.101009,1,10.101009,0.0,9.999998,0.0,10.101009,0.0,0.0,0.0,0.0,0.0
0xdbb8c952f2cae82329752943c523bceba3f3e7c2,A,-0.9978230495874925,112.799997,0.24556,0.0,4,0.0,0.0,0.0,0.0,0.0,122.787346,122.78,112.799997,0.24556,0.0
0xdbbcefe5ee079591c478ceb87cd6933d5174892b,A,-0.28810411216440246,437.4436,311.4143,0.0,15,2374.19,2374.19,437.4436,311.4143,0.0,0.0,0.0,0.0,0.0,0.0
0xdc2acb4d146ebc53135276fecbb3ba31bdef6a25,A,2.534068133517033,3.9999990000000003,14.12704,0.009229,4,30.769229,30.76,3.9999990000000003,14.12704,0.009229,0.0,0.0,0.0,0.0,0.0
0xdc722ff91de47bcfc592aaeeaf416084c72392f5,A,-0.017397816439592113,0.8999980000000001,0.88434,0.0,2,0.0,0.0,0.0,0.0,0.0,1.026224,1.02,0.8999980000000001,0.88434,0.0
0xdcb20a5c24aa616747f19beabff6152c69863e05,A,-1.0,4.5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.5,0.0,0.0
0xdd0e4d1e719e1884c949fc05af340c932799fbe6,B,-1.0,1.04,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,520.0,0.0,1.04,0.0,0.0
0xddcc33876ca10bd15380a83ae1d2c003e86d747a,B,-1.0,10.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,10.0,0.0,0.0
0xdde52b572b57c046cc8870a6cf2c16b55853fd02,B,-0.004760960126958937,100.82,100.34,0.0,9,100.0,100.0,97.0,99.8,0.0,320.0,320.0,3.82,0.54,0.0
0xde50bc63379fd5686115d49bc7d5b336c734f5a3,B,-0.9428536185929518,50.279999,2.87332,0.0,3,0.0,0.0,0.0,0.0,0.0,1848.095235,1436.66,50.279999,2.87332,0.0
0xdf4c495c1b7aae8a40b8ed00560d5421356519dc,A,-0.0854052076648684,81.09999599999999,74.16485,0.008784,5,48.918784,48.91,26.109999000000002,47.9318,0.008784,510.090184,55.54,54.989996999999995,26.233050000000002,0.0
0xe01ae58b07e1dcdbde8e10afc8119132fb6dbd8a,B,0.6430923643092364,19.999998,32.85711,0.004734,2,32.894734,32.89,19.999998,32.85711,0.004734,0.0,0.0,0.0,0.0,0.0
0xe0368af7f5777989b927b7ad0d420562fee8616c,A,1.137032504171653,1389.090283,144.679728,2823.851358,11,2823.851358,0.0,366.660563,0.0,2823.851358,4920.68,2096.807678,1022.42972,144.679728,0.0
0xe07752b92b61ef1d3cc936128b2d4482e7ab8ee3,A,0.34377783249528254,26.231703,35.2479,0.001681,10,145.731681,145.73,26.231703,35.2479,0.001681,0.0,0.0,0.0,0.0,0.0
0xe0a2f29b1fadb2259111bbeca392d3805ec4a349,A,1.8214285714285714,12.32,34.76,0.0,2,220.0,220.0,12.32,34.76,0.0,0.0,0.0,0.0,0.0,0.0
0xe0c63ca599a83817acc8b255bc1c530a8f736003,A,-0.025642473611640525,0.849996,0.8282,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0119,1.01,0.849996,0.8282,0.0
0xe10930102344ef63867c6a294881c3f0540ea3b8,B,-1.0,1.499999,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.537734,0.0,1.499999,0.0,0.0
0xe1113ec3e77f15d4b3aa2ab3776580f818d034b5,B,0.027836590296599996,971.5543,998.599059,0.0,11,985.63,985.63,854.77555,968.87429,0.0,141.55,141.546522,116.77875,29.724769000000002,0.0
0xe13ced210b84df9c67f5c5d0dcbfe1da4198bf9b,B,-1.0,0.98,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.98,0.0,0.0
0xe39d9cffb603f943357adbe3c638bdda4667d897,A,0.1197201119720112,9.999999,11.1972,0.0,2,0.0,0.0,0.0,0.0,0.0,13.333332,13.33,9.999999,11.1972,0.0
0xe3a222dbdd0d3d4dce3d1bb867c087091a2894a7,B,-1.0,29.999997,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,35.75685,0.0,29.999997,0.0,0.0
0xe3cddbb5483ada61007bc2bcaa89404f4ec7051e,A,0.0,1139.252,1139.252,0.0,30,0.0,0.0,0.0,0.0,0.0,1180.0,1180.0,1139.252,1139.252,0.0
0xe3ce247b38a22cb6c19e5802cc2d5c9dc6838d26,B,-0.04044888216901563,11.109998,10.6571,0.003511,2,15.013511,15.01,11.109998,10.6571,0.003511,0.0,0.0,0.0,0.0,0.0
0xe40362b6d2c1eb1134da886f4c64f02f08f6e5a4,A,-1.0,1256.78653,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1431.53,0.0,1256.78653,0.0,0.0
0xe5b9f0c66c0740a543758ed694fad6f662ab3bf1,A,-0.6294463314723165,19.999999,7.407,0.004073,2,74.074073,74.07,19.999999,7.407,0.004073,0.0,0.0,0.0,0.0,0.0
0xe5bd2de0560d88e67bb2fb36033b58bc58ab0ce4,B,0.6227213505843783,2.089999,3.38352,0.007966,2,4.247966,4.24,2.089999,3.38352,0.007966,0.0,0.0,0.0,0.0,0.0
0xe5d875e48462fc3fb8b8e91eb9b99af7b555fc0e,A,-0.487787413244035,1871.7699989999999,958.73505,0.009103,4,693.539103,693.53,77.769999,38.14415,0.009103,183716.654545,183716.65,1793.9999999999998,920.5908999999999,0.0
0xe653b38eda194edfd82498c6c02a6154a148da45,B,-1.0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,333.333333,0.0,4.0,0.0,0.0
0xe6a02b4fab3064db33c61736fc87cc938f7b73f3,A,-0.14285714285714285,3.5,3.0,0.0,2,12.5,12.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe6e20fe3adf7ab3f37b018da1b5105d9003f77cf,B,-0.0010105837288465686,291.23762,290.9433,0.0,14,294.32,294.32,291.23762,290.9433,0.0,0.0,0.0,0.0,0.0,0.0
